code;group;session;block;pos;pres_t;stim
NH0712;forcedguess;1;1;50;250;visual\obj239leopard.gif
NH0712;forcedguess;1;1;51;250;visual\obj124desk.gif
NH0712;forcedguess;1;1;52;250;visual\obj163flower.gif
NH0712;forcedguess;1;1;53;250;visual\obj219jack.gif
NH0712;forcedguess;1;1;54;250;visual\obj043bicycle.gif
NH0712;forcedguess;1;1;55;250;visual\obj103coat.gif
NH0712;forcedguess;1;1;56;250;visual\obj362rollingpin.gif
NH0712;forcedguess;1;1;57;250;visual\obj378scale.gif
NH0712;forcedguess;1;1;58;250;visual\obj192hamburger.gif
NH0712;forcedguess;1;1;59;250;visual\obj384seahorse.gif
NH0712;forcedguess;1;1;60;250;visual\obj345radio.gif
NH0712;forcedguess;1;1;61;250;visual\obj328pliers.gif
NH0712;forcedguess;1;1;62;250;visual\obj415spatula.gif
NH0712;forcedguess;1;1;63;250;visual\obj367rug.gif
NH0712;forcedguess;1;1;64;250;visual\obj225key.gif
NH0712;forcedguess;1;1;65;250;visual\obj030barrel.gif
NH0712;forcedguess;1;1;66;250;visual\obj421statue.gif
NH0712;forcedguess;1;1;67;250;visual\obj039bug.gif
NH0712;forcedguess;1;1;68;250;visual\obj466stoplight.gif
NH0712;forcedguess;1;1;69;250;visual\obj245lightswitch.gif
NH0712;forcedguess;1;1;70;250;visual\obj231ladder.gif
NH0712;forcedguess;1;1;71;250;visual\obj279necklace.gif
NH0712;forcedguess;1;1;72;250;visual\obj214firehydrant.gif
NH0712;forcedguess;1;1;73;250;visual\obj518yoyo.gif
NH0712;forcedguess;1;1;74;250;visual\obj125diaper.gif
NH0712;forcedguess;1;1;75;250;visual\obj239leopard.gif
NH0712;forcedguess;1;1;76;250;visual\obj453tie.gif
NH0712;forcedguess;1;1;77;250;visual\obj202heel.gif
NH0712;forcedguess;1;1;78;250;visual\obj360rockingchair.gif
NH0712;forcedguess;1;1;79;250;visual\obj506whip.gif
NH0712;forcedguess;1;1;80;250;visual\obj511glass.gif
NH0712;forcedguess;1;1;81;250;visual\obj362rollingpin.gif
NH0712;forcedguess;1;1;82;250;visual\obj227kite.gif
NH0712;forcedguess;1;1;83;250;visual\obj020backpack.gif
NH0712;forcedguess;1;1;84;250;visual\obj185gorilla.gif
NH0712;forcedguess;1;1;85;250;visual\obj482vacuum.gif
NH0712;forcedguess;1;1;86;250;visual\obj264mixer.gif
NH0712;forcedguess;1;1;87;250;visual\obj464railroadtracks.gif
NH0712;forcedguess;1;1;88;250;visual\obj140dustpan.gif
NH0712;forcedguess;1;1;89;250;visual\obj041belt.gif
NH0712;forcedguess;1;1;90;250;visual\obj238lemon.gif
NH0712;forcedguess;1;1;91;250;visual\obj421statue.gif
NH0712;forcedguess;1;1;92;250;visual\obj076cane.gif
NH0712;forcedguess;1;1;93;250;visual\obj314piano.gif
NH0712;forcedguess;1;1;94;250;visual\obj095church.gif
NH0712;forcedguess;1;1;95;250;visual\obj304peach.gif
NH0712;forcedguess;1;1;96;250;visual\obj087celery.gif
NH0712;forcedguess;1;1;97;250;visual\obj456toaster.gif
NH0712;forcedguess;1;1;98;250;visual\obj419squirrel.gif
NH0712;forcedguess;1;1;99;250;visual\obj181glasses.gif
NH0712;forcedguess;1;1;100;250;visual\obj110corn.gif
NH0712;forcedguess;1;1;101;250;visual\obj124desk.gif
NH0712;forcedguess;1;1;102;250;visual\obj417thread.gif
NH0712;forcedguess;1;1;103;250;visual\obj219jack.gif
NH0712;forcedguess;1;1;104;250;visual\obj207hippo.gif
NH0712;forcedguess;1;1;105;250;visual\obj511glass.gif
NH0712;forcedguess;1;1;106;250;visual\obj047wood.gif
NH0712;forcedguess;1;1;107;250;visual\obj378scale.gif
NH0712;forcedguess;1;1;108;250;visual\obj322pipe.gif
NH0712;forcedguess;1;1;109;250;visual\obj384seahorse.gif
NH0712;forcedguess;1;1;110;250;visual\obj018bottle.gif
NH0712;forcedguess;1;1;111;250;visual\obj328pliers.gif
NH0712;forcedguess;1;1;112;250;visual\obj256man.gif
NH0712;forcedguess;1;1;113;250;visual\obj346radish.gif
NH0712;forcedguess;1;1;114;250;visual\obj500well.gif
NH0712;forcedguess;1;1;115;250;visual\obj030barrel.gif
NH0712;forcedguess;1;1;116;250;visual\obj459tomato.gif
NH0712;forcedguess;1;1;117;250;visual\obj129doll.gif
NH0712;forcedguess;1;1;118;250;visual\obj218ironingboard.gif
NH0712;forcedguess;1;1;119;250;visual\obj095church.gif
NH0712;forcedguess;1;1;120;250;visual\obj266monkey.gif
NH0712;forcedguess;1;1;121;250;visual\obj087celery.gif
NH0712;forcedguess;1;1;122;250;visual\obj013artichoke.gif
NH0712;forcedguess;1;1;123;250;visual\obj518yoyo.gif
NH0712;forcedguess;1;1;124;250;visual\obj181glasses.gif
NH0712;forcedguess;1;1;125;250;visual\obj405slingshot.gif
NH0712;forcedguess;1;1;126;250;visual\obj450thermos.gif
NH0712;forcedguess;1;1;127;250;visual\obj417thread.gif
NH0712;forcedguess;1;1;128;250;visual\obj326pizza.gif
NH0712;forcedguess;1;1;129;250;visual\obj506whip.gif
NH0712;forcedguess;1;1;130;250;visual\obj444teeth.gif
NH0712;forcedguess;1;1;131;250;visual\obj171frog.gif
NH0712;forcedguess;1;1;132;250;visual\obj227kite.gif
NH0712;forcedguess;1;1;133;250;visual\obj020backpack.gif
NH0712;forcedguess;1;1;134;250;visual\obj010fishtank.gif
NH0712;forcedguess;1;1;135;250;visual\obj018bottle.gif
NH0712;forcedguess;1;1;136;250;visual\obj001accordion.gif
NH0712;forcedguess;1;1;137;250;visual\obj256man.gif
NH0712;forcedguess;1;1;138;250;visual\obj140dustpan.gif
NH0712;forcedguess;1;1;139;250;visual\obj225key.gif
NH0712;forcedguess;1;1;140;250;visual\obj238lemon.gif
NH0712;forcedguess;1;1;141;250;visual\obj459tomato.gif
NH0712;forcedguess;1;1;142;250;visual\obj039bug.gif
NH0712;forcedguess;1;1;143;250;visual\obj183glove.gif
NH0712;forcedguess;1;1;144;250;visual\obj391boat.gif
NH0712;forcedguess;1;1;145;250;visual\obj389sheep.gif
NH0712;forcedguess;1;1;146;250;visual\obj087celery.gif
NH0712;forcedguess;1;1;147;250;visual\obj456toaster.gif
NH0712;forcedguess;1;1;148;250;visual\obj419squirrel.gif
NH0712;forcedguess;1;1;149;250;visual\obj181glasses.gif
NH0712;forcedguess;1;1;150;250;visual\obj428stroller.gif
NH0712;forcedguess;1;1;151;250;visual\obj124desk.gif
NH0712;forcedguess;1;1;152;250;visual\obj202heel.gif
NH0712;forcedguess;1;1;153;250;visual\obj326pizza.gif
NH0712;forcedguess;1;1;154;250;visual\obj348rainbow.gif
NH0712;forcedguess;1;1;155;250;visual\obj477tweezers.gif
NH0712;forcedguess;1;1;156;250;visual\obj171frog.gif
NH0712;forcedguess;1;1;157;250;visual\obj227kite.gif
NH0712;forcedguess;1;1;158;250;visual\obj006ant.gif
NH0712;forcedguess;1;1;159;250;visual\obj010fishtank.gif
NH0712;forcedguess;1;1;160;250;visual\obj482vacuum.gif
NH0712;forcedguess;1;1;161;250;visual\obj264mixer.gif
NH0712;forcedguess;1;1;162;250;visual\obj256man.gif
NH0712;forcedguess;1;1;163;250;visual\obj025balloon.gif
NH0712;forcedguess;1;1;164;250;visual\obj225key.gif
NH0712;forcedguess;1;1;165;250;visual\obj380scissors.gif
NH0712;forcedguess;1;1;166;250;visual\obj318piggybank.gif
NH0712;forcedguess;1;1;167;250;visual\obj039bug.gif
NH0712;forcedguess;1;1;168;250;visual\obj466stoplight.gif
NH0712;forcedguess;1;1;169;250;visual\obj385seal.gif
NH0712;forcedguess;1;1;170;250;visual\obj231ladder.gif
NH0712;forcedguess;1;1;171;250;visual\obj209hoof.gif
NH0712;forcedguess;1;1;172;250;visual\obj013artichoke.gif
NH0712;forcedguess;1;1;173;250;visual\obj419squirrel.gif
NH0712;forcedguess;1;1;174;250;visual\obj125diaper.gif
NH0712;forcedguess;1;1;175;250;visual\obj405slingshot.gif
NH0712;forcedguess;1;1;176;250;visual\obj275mushroom.gif
NH0712;forcedguess;1;1;177;250;visual\obj284nurse.gif
NH0712;forcedguess;1;1;178;250;visual\obj219jack.gif
NH0712;forcedguess;1;1;179;250;visual\obj506whip.gif
NH0712;forcedguess;1;1;180;250;visual\obj477tweezers.gif
NH0712;forcedguess;1;1;181;250;visual\obj171frog.gif
NH0712;forcedguess;1;1;182;250;visual\obj378scale.gif
NH0712;forcedguess;1;1;183;250;visual\obj192hamburger.gif
NH0712;forcedguess;1;1;184;250;visual\obj384seahorse.gif
NH0712;forcedguess;1;1;185;250;visual\obj208hoe.gif
NH0712;forcedguess;1;1;186;250;visual\obj118block.gif
NH0712;forcedguess;1;1;187;250;visual\obj415spatula.gif
NH0712;forcedguess;1;1;188;250;visual\obj025balloon.gif
NH0712;forcedguess;1;1;189;250;visual\obj041belt.gif
NH0712;forcedguess;1;1;190;250;visual\obj030barrel.gif
NH0712;forcedguess;1;1;191;250;visual\obj268moose.gif
NH0712;forcedguess;1;1;192;250;visual\obj002acorn.gif
NH0712;forcedguess;1;1;193;250;visual\obj466stoplight.gif
NH0712;forcedguess;1;1;194;250;visual\obj095church.gif
NH0712;forcedguess;1;1;195;250;visual\obj304peach.gif
NH0712;forcedguess;1;1;196;250;visual\obj279necklace.gif
NH0712;forcedguess;1;1;197;250;visual\obj416spider.gif
NH0712;forcedguess;1;1;198;250;visual\obj518yoyo.gif
NH0712;forcedguess;1;1;199;250;visual\obj395shovel.gif
NH0712;forcedguess;1;1;200;250;visual\obj239leopard.gif
NH0712;forcedguess;1;1;201;250;visual\obj275mushroom.gif
NH0712;forcedguess;1;1;202;250;visual\obj202heel.gif
NH0712;forcedguess;1;1;203;250;visual\obj326pizza.gif
NH0712;forcedguess;1;1;204;250;visual\obj348rainbow.gif
NH0712;forcedguess;1;1;205;250;visual\obj286octopus.gif
NH0712;forcedguess;1;1;206;250;visual\obj176genie.gif
NH0712;forcedguess;1;1;207;250;visual\obj042bench.gif
NH0712;forcedguess;1;1;208;250;visual\obj054bowl.gif
NH0712;forcedguess;1;1;209;250;visual\obj483vase.gif
NL0610;normal;0;0;0;421;TAXI
NL0610;normal;0;0;1;407;VORTAG
NL0610;normal;0;0;2;406;ANBAU
NL0610;normal;0;0;3;405;TRAKTOR
NL0610;normal;0;0;4;406;KUPPE
NL0610;normal;0;0;5;421;WÄHRUNG
NL0610;normal;0;0;6;421;METER
NL0610;normal;0;0;7;405;SCHLAMM
NL0610;normal;0;0;8;406;MEHL
NL0610;normal;0;0;9;421;WURF
NL0610;normal;0;0;10;421;BÜRSTE
NL0610;normal;0;0;11;405;VERS
NL0610;normal;0;0;12;406;SPANGE
NL0610;normal;0;0;13;421;DACH
NL0610;normal;0;0;14;421;LUPE
NL0610;normal;0;0;15;405;DOSE
NL0610;normal;0;0;16;405;RADIO
NL0610;normal;0;0;17;421;SENKUNG
NL0610;normal;0;0;18;421;STOCK
NL0610;normal;0;0;19;405;BÜRSTE
NL0610;normal;0;0;20;405;SEKTOR
NL0610;normal;0;0;21;421;AUSGABE
NL0610;normal;0;0;22;421;ANSATZ
NL0610;normal;0;0;23;405;LUPE
NL0610;normal;0;0;24;405;DOSE
NL0610;normal;0;0;25;421;DAMPF
NL0610;normal;0;0;26;421;WANNE
NL0610;normal;0;0;27;405;ERWÄGUNG
NL0610;normal;0;0;28;405;PUNKT
NL0610;normal;0;0;29;421;BEREICH
NL0610;normal;0;0;30;405;QUOTE
NL0610;normal;0;0;31;407;ANSATZ
NL0610;normal;0;0;32;421;KLINGEL
NL0610;normal;0;0;33;421;KÄSE
NL0610;normal;0;0;34;405;HOLZ
NL0610;normal;0;0;35;405;PFANNE
NL0610;normal;0;0;36;421;VERBAND
NL0610;normal;0;0;37;421;ZELT
NL0610;normal;0;0;38;405;SEIFE
NL0610;normal;0;0;39;405;QUOTE
NL0610;normal;0;0;40;421;AUFLAGE
NL0610;normal;0;0;41;421;SCHNUR
NL0610;normal;0;0;42;405;LEUCHTE
NL0610;normal;0;0;43;405;HOLZ
NL0610;normal;0;0;44;421;PFANNE
NL0610;normal;0;0;45;421;PREDIGT
NL0610;normal;0;0;46;405;ZELT
NL0610;normal;0;0;47;405;SEKTOR
NL0610;normal;0;0;48;421;KONZERN
NL0610;normal;0;0;49;421;GESTEIN
NL0610;normal;0;0;50;405;LUPE
NL0610;normal;0;0;51;405;KÄSE
NL0610;normal;0;0;52;421;DRAHT
NL0610;normal;0;0;53;421;WANNE
NL0610;normal;0;0;54;407;VERBAND
NL0610;normal;0;0;55;405;ZELT
NL0610;normal;0;0;56;421;VERS
NL0610;normal;0;0;57;421;STIRN
NL0610;normal;0;0;58;407;ANSATZ
NL0610;normal;0;0;59;405;WAND
NL0610;normal;0;0;60;421;KÄSE
NL0610;normal;0;0;61;421;RADIO
NL0610;normal;0;0;62;407;LAUF
NL0610;normal;0;0;63;405;PREDIGT
NL0610;normal;0;0;64;421;PUNKT
NL0610;normal;0;0;65;421;SEKTOR
NL0610;normal;0;0;66;406;QUOTE
NL0610;normal;0;0;67;405;ANSATZ
NL0610;normal;0;0;68;421;WARTUNG
NL0610;normal;0;0;69;421;DOSE
NL0610;normal;0;0;70;406;DAMPF
NL0610;normal;0;0;71;407;PFANNE
NL0610;normal;0;0;72;421;PREDIGT
NL0610;normal;0;0;73;422;FASSUNG
NL0610;normal;0;0;74;406;VERS
NL0610;normal;0;0;75;407;DAMPFER
NL0610;normal;0;0;76;421;DACH
NL0610;normal;0;0;77;422;WAND
NL0610;normal;0;0;78;406;RATION
NL0610;normal;0;0;79;407;DAMPF
NL0610;normal;0;0;80;421;GREMIUM
NL0610;normal;0;0;81;422;VERBAND
NL0610;normal;0;0;82;406;KOSMETIK
NL0610;normal;0;0;83;406;EPOCHE
NL0610;normal;0;0;84;421;DAMPFER
NL0610;normal;0;0;85;406;GESTEIN
NL0610;normal;0;0;86;405;KLINGEL
NL0610;normal;0;0;87;421;RADIUS
NL0610;normal;0;0;88;421;RADIO
NL0610;normal;0;0;89;406;LAUF
NL0610;normal;0;0;90;406;ERWÄGUNG
NL0610;normal;0;0;91;421;FASSUNG
NL0610;normal;0;0;92;421;SEIFE
NL0610;normal;0;0;93;406;QUOTE
NL0610;normal;0;0;94;406;GESTEIN
NL0610;normal;0;0;95;421;KLINGEL
NL0610;normal;0;0;96;421;METER
NL0610;normal;0;0;97;406;RADIO
NL0610;normal;0;0;98;406;MEHL
NL0610;normal;0;0;99;421;IMPORT
NL0610;normal;0;0;100;421;GEWÄHR
NL0610;normal;0;0;101;406;SEIFE
NL0610;normal;0;0;102;405;DAMPFER
NL0610;normal;0;0;103;421;BEISPIEL
NL0610;normal;0;0;104;421;WAND
NL0610;normal;0;0;105;406;METER
NL0610;normal;0;0;106;405;SCHLAMM
NL0610;normal;0;0;107;421;LAUF
NL0610;normal;0;0;108;421;IMPORT
NL0610;normal;0;0;109;406;PARKETT
NL0610;normal;0;0;110;405;ARBEITER
NL0610;normal;0;0;111;421;DORF
NL0610;normal;0;0;112;421;AUFLAGE
NL0610;normal;0;0;113;406;WÄHRUNG
NL0610;normal;0;0;114;405;KÄSE
NL0610;normal;0;0;115;421;SCHLAMM
NL0610;normal;0;0;116;421;MEHL
NL0610;normal;0;0;117;406;ERWÄGUNG
NL0610;normal;0;0;118;405;PUNKT
NL0610;normal;0;0;119;421;SEIFE
NL0610;normal;0;0;120;421;KONZERN
NL0610;normal;0;0;121;406;ABDRUCK
NL0610;normal;0;0;122;405;WÄHRUNG
NL0610;normal;0;0;123;421;METER
NL0610;normal;0;0;124;421;SPIEGEL
NL0610;normal;0;0;125;406;WANNE
NL0610;normal;0;0;126;405;IMPORT
NL0610;normal;0;0;127;421;BÜRSTE
NL0610;normal;0;0;128;421;ARBEITER
NL0610;normal;0;0;129;407;AUSGABE
NL0610;normal;0;0;130;405;GALERIE
NL0610;normal;0;0;131;421;HEMD
NL0610;normal;0;0;132;421;VORTRAG
NL0610;normal;0;0;133;407;DAMPF
NL0610;normal;0;0;134;405;WANNE
NL0610;normal;0;0;135;421;VERBAND
NL0610;normal;0;0;136;405;FASSUNG
NL0610;normal;0;0;137;405;SEKTOR
NL0610;normal;0;0;138;421;AUSGABE
NL0610;normal;0;0;139;421;DACH
NL0610;normal;0;0;140;405;KLINGEL
NL0610;normal;0;0;141;405;RATION
NL0610;normal;0;0;142;421;HOLZ
NL0610;normal;0;0;143;421;LAUF
NL0610;normal;0;0;144;405;IMPORT
NL0610;normal;0;0;145;405;MARKE
NL0610;normal;0;0;146;421;ARBEITER
NL0610;normal;0;0;147;421;ERHEBUNG
NL0610;normal;0;0;148;405;AUFLAGE
NL0610;normal;0;0;149;405;FELD
NL0610;normal;0;0;150;421;DOSE
NL0610;normal;0;0;151;421;BUTTER
NL0610;normal;0;0;152;405;FERNROHR
NL0610;normal;0;0;153;405;KITTEL
NL0610;normal;0;0;154;421;FASSUNG
NL0610;normal;0;0;155;421;ETIKETT
NL0610;normal;0;0;156;405;KONZERN
NL0610;normal;0;0;157;405;GESTEIN
NL0610;normal;0;0;158;421;LUPE
NL0610;normal;0;0;159;421;RATION
NL0610;normal;0;0;160;405;HOLZ
NL0610;normal;0;0;161;405;MEHL
NL0610;normal;0;0;162;421;ZWEIG
NL0610;normal;0;0;163;421;BÜRSTE
NL0610;normal;0;0;164;405;KANAL
NL0610;normal;0;0;165;405;AUSGABE
NL0610;normal;0;0;166;421;DACH
NL0610;normal;0;0;167;421;WAND
NL0610;normal;0;0;168;405;RATION
NL0610;normal;0;0;169;405;GANG
NL0610;normal;0;0;170;421;PFANNE
NL0610;normal;0;0;171;421;PREDIGT
NL0610;normal;0;0;172;405;PUNKT
NL0610;normal;0;0;173;405;ARBEITER
NL0610;normal;0;0;174;421;DAMPFER
NL0610;normal;0;0;175;421;BEUTEL
NL0610;normal;0;0;176;405;WÄHRUNG
NL0610;normal;0;0;177;405;ZUSATZ
NL0610;normal;0;0;178;421;SCHLAMM
NL0610;normal;0;0;179;421;FAHRZEUG
NL0610;normal;0;0;180;405;ERWÄGUNG
NL0610;normal;0;0;181;405;ZELT
NL0610;normal;0;0;182;421;VERS
NL0610;normal;0;0;183;405;KONZERN
NL0610;normal;0;0;184;407;AUFLAGE
NL0610;normal;0;0;185;422;KERN
NL0610;normal;0;0;186;421;GRAPHIK
NL0610;normal;0;0;187;405;KABEL
NL0610;normal;0;0;188;407;CLUB
NL0610;normal;0;0;189;422;LEBER
NL0610;normal;0;1;0;421;AUSSCHAU
NL0610;normal;0;1;1;422;SUBSTANZ
NL0610;normal;0;1;2;421;KANZLER
NL0610;normal;0;1;3;421;GERÜST
NL0610;normal;0;1;4;405;VORTAG
NL0610;normal;0;1;5;406;EBBE
NL0610;normal;0;1;6;421;KISTE
NL0610;normal;0;1;7;421;ZWECK
NL0610;normal;0;1;8;405;ANSCHEIN
NL0610;normal;0;1;9;406;VORRECHT
NL0610;normal;0;1;10;421;EXEMPLAR
NL0610;normal;0;1;11;421;SAMMLER
NL0610;normal;0;1;12;405;ZUSTAND
NL0610;normal;0;1;13;406;RÜSTUNG
NL0610;normal;0;1;14;421;FÜGUNG
NL0610;normal;0;1;15;421;HEBEL
NL0610;normal;0;1;16;405;EISEN
NL0610;normal;0;1;17;406;MODE
NL0610;normal;0;1;18;421;RENTE
NL0610;normal;0;1;19;421;LÄNGE
NL0610;normal;0;1;20;405;TASSE
NL0610;normal;0;1;21;406;KNABE
NL0610;normal;0;1;22;421;EULE
NL0610;normal;0;1;23;421;SPIRALE
NL0610;normal;0;1;24;405;PEDAL
NL0610;normal;0;1;25;406;VERSUCH
NL0610;normal;0;1;26;421;SOHLE
NL0610;normal;0;1;27;421;VORRECHT
NL0610;normal;0;1;28;405;HIRTE
NL0610;normal;0;1;29;406;WARE
NL0610;normal;0;1;30;421;FIGUR
NL0610;normal;0;1;31;421;EULE
NL0610;normal;0;1;32;405;AMPEL
NL0610;normal;0;1;33;405;GNADE
NL0610;normal;0;1;34;421;REIGEN
NL0610;normal;0;1;35;405;SÄGE
NL0610;normal;0;1;36;406;FOLIE
NL0610;normal;0;1;37;422;WIRT
NL0610;normal;0;1;38;421;RESERVE
NL0610;normal;0;1;39;405;MATERIE
NL0610;normal;0;1;40;406;MITTWOCH
NL0610;normal;0;1;41;422;ANKER
NL0610;normal;0;1;42;421;BEDARF
NL0610;normal;0;1;43;405;REIGEN
NL0610;normal;0;1;44;406;SKIZZE
NL0610;normal;0;1;45;422;FOLIE
NL0610;normal;0;1;46;421;HIRTE
NL0610;normal;0;1;47;405;WARE
NL0610;normal;0;1;48;406;FIGUR
NL0610;normal;0;1;49;422;LADEN
NL0610;normal;0;1;50;421;SPIRALE
NL0610;normal;0;1;51;405;BERG
NL0610;normal;0;1;52;406;REIGEN
NL0610;normal;0;1;53;422;ANSCHEIN
NL0610;normal;0;1;54;421;KRAUT
NL0610;normal;0;1;55;405;TUCH
NL0610;normal;0;1;56;406;PFEIL
NL0610;normal;0;1;57;422;FIGUR
NL0610;normal;0;1;58;421;LADEN
NL0610;normal;0;1;59;405;SPIRALE
NL0610;normal;0;1;60;406;LACK
NL0610;normal;0;1;61;422;EISEN
NL0610;normal;0;1;62;421;HAMMEL
NL0610;normal;0;1;63;405;ANZUG
NL0610;normal;0;1;64;406;HIRTE
NL0610;normal;0;1;65;422;SAMMLER
NL0610;normal;0;1;66;421;BUSCH
NL0610;normal;0;1;67;405;REZEPT
NL0610;normal;0;1;68;406;INSTANZ
NL0610;normal;0;1;69;422;PEDAL
NL0610;normal;0;1;70;421;EISEN
NL0610;normal;0;1;71;405;MODE
NL0610;normal;0;1;72;406;VORRECHT
NL0610;normal;0;1;73;422;EXEMPLAR
NL0610;normal;0;1;74;421;SAMMLER
NL0610;normal;0;1;75;405;MATERIE
NL0610;normal;0;1;76;406;ÜBUNG
NL0610;normal;0;1;77;422;HELM
NL0610;normal;0;1;78;421;BERG
NL0610;normal;0;1;79;405;ZWECK
NL0610;normal;0;1;80;406;SOHLE
NL0610;normal;0;1;81;422;RENTE
NL0610;normal;0;1;82;421;TUCH
NL0610;normal;0;1;83;405;TELLER
NL0610;normal;0;1;84;406;PRODUKT
NL0610;normal;0;1;85;422;ÜBUNG
NL0610;normal;0;1;86;406;FÜGUNG
NL0610;normal;0;1;87;407;MAGEN
NL0610;normal;0;1;88;421;REIGEN
NL0610;normal;0;1;89;422;MODE
NL0610;normal;0;1;90;406;FOLIE
NL0610;normal;0;1;91;407;LAUFBAHN
NL0610;normal;0;1;92;421;PFEIL
NL0610;normal;0;1;93;421;BUSCH
NL0610;normal;0;1;94;406;SCHEITEL
NL0610;normal;0;1;95;405;FÜGUNG
NL0610;normal;0;1;96;421;HEBEL
NL0610;normal;0;1;97;421;KRAWATTE
NL0610;normal;0;1;98;406;HAMMEL
NL0610;normal;0;1;99;405;MONITOR
NL0610;normal;0;1;100;421;TUCH
NL0610;normal;0;1;101;421;UMFRAGE
NL0610;normal;0;1;102;406;ZUSTAND
NL0610;normal;0;1;103;405;ÜBUNG
NL0610;normal;0;1;104;421;FÜGUNG
NL0610;normal;0;1;105;421;MAGEN
NL0610;normal;0;1;106;406;KRAWATTE
NL0610;normal;0;1;107;405;ANSCHEIN
NL0610;normal;0;1;108;421;MONITOR
NL0610;normal;0;1;109;421;HIRTE
NL0610;normal;0;1;110;406;SAMMLER
NL0610;normal;0;1;111;405;ZUSTAND
NL0610;normal;0;1;112;421;REZEPT
NL0610;normal;0;1;113;421;HELM
NL0610;normal;0;1;114;406;PEDAL
NL0610;normal;0;1;115;405;ZWECK
NL0610;normal;0;1;116;421;HAMMEL
NL0610;normal;0;1;117;421;RENTE
NL0610;normal;0;1;118;406;BEWOHNER
NL0610;normal;0;1;119;405;RESERVE
NL0610;normal;0;1;120;421;ZUSTAND
NL0610;normal;0;1;121;421;ÜBUNG
NL0610;normal;0;1;122;406;HELM
NL0610;normal;0;1;123;405;MAGEN
NL0610;normal;0;1;124;421;EISEN
NL0610;normal;0;1;125;421;SOHLE
NL0610;normal;0;1;126;407;MONITOR
NL0610;normal;0;1;127;405;BEWOHNER
NL0610;normal;0;1;128;421;PFEIL
NL0610;normal;0;1;129;421;BUSCH
NL0610;normal;0;1;130;407;WERBER
NL0610;normal;0;1;131;405;MÖNCH
NL0610;normal;0;1;132;421;HEBEL
NL0610;normal;0;1;133;421;KRAWATTE
NL0610;normal;0;1;134;407;TROPFEN
NL0610;normal;0;1;135;405;VORRECHT
NL0610;normal;0;1;136;421;BEWOHNER
NL0610;normal;0;1;137;421;PFEIL
NL0610;normal;0;1;138;407;RUDER
NL0610;normal;0;1;139;405;LADEN
NL0610;normal;0;1;140;421;SPIRALE
NL0610;normal;0;1;141;405;PEDAL
NL0610;normal;0;1;142;405;HÜTTE
NL0610;normal;0;1;143;421;MODE
NL0610;normal;0;1;144;421;MONITOR
NL0610;normal;0;1;145;405;ZWIEBEL
NL0610;normal;0;1;146;405;WARE
NL0610;normal;0;1;147;421;MATERIE
NL0610;normal;0;1;148;421;REZEPT
NL0610;normal;0;1;149;405;AMPEL
NL0610;normal;0;1;150;405;HEBEL
NL0610;normal;0;1;151;421;KRAWATTE
NL0610;normal;0;1;152;421;ANSCHEIN
NL0610;normal;0;1;153;405;MAST
NL0610;normal;0;1;154;405;EXEMPLAR
NL0610;normal;0;1;155;421;RESERVE
NL0610;normal;0;1;156;421;FIGUR
NL0610;normal;0;1;157;405;EULE
NL0610;normal;0;1;158;405;HELM
NL0610;normal;0;1;159;421;MAGEN
NL0610;normal;0;1;160;421;FORM
NL0610;normal;0;1;161;405;PLATTE
NL0610;normal;0;1;162;405;SCHINKEN
NL0610;normal;0;1;163;421;BEWOHNER
NL0610;normal;0;1;164;421;NOTIZ
NL0610;normal;0;1;165;405;MATERIE
NL0610;normal;0;1;166;405;REZEPT
NL0610;normal;0;1;167;421;AMPEL
NL0610;normal;0;1;168;421;BERG
NL0610;normal;0;1;169;405;REGION
NL0610;normal;0;1;170;405;HAMMEL
NL0610;normal;0;1;171;421;RENTE
NL0610;normal;0;1;172;421;TUCH
NL0610;normal;0;1;173;405;WARE
NL0610;normal;0;1;174;405;BUSCH
NL0610;normal;0;1;175;421;EULE
NL0610;normal;0;1;176;421;AMPEL
NL0610;normal;0;1;177;405;BERG
NL0610;normal;0;1;178;405;ZWECK
NL0610;normal;0;1;179;421;SOHLE
NL0610;normal;0;1;180;421;FOLIE
NL0610;normal;0;1;181;405;EXEMPLAR
NL0610;normal;0;1;182;405;RESERVE
NL0610;normal;0;1;183;421;ZEUG
NL0610;normal;0;1;184;421;LADEN
NL0610;normal;0;1;185;405;BETRIEB
NL0610;normal;0;1;186;406;TECHNIK
NL0610;normal;0;1;187;421;KERN
NL0610;normal;0;1;188;421;KANZLER
NL0610;normal;0;1;189;405;LAGERUNG
NL0610;normal;0;2;0;406;STRUMPF
NL0610;normal;0;2;1;421;KANZLER
NL0610;normal;0;2;2;421;KERN
NL0610;normal;0;2;3;405;ANBAU
NL0610;normal;0;2;4;406;ANGEL
NL0610;normal;0;2;5;421;RICHTUNG
NL0610;normal;0;2;6;421;WAAGE
NL0610;normal;0;2;7;405;AKTIE
NL0610;normal;0;2;8;406;KOHL
NL0610;normal;0;2;9;421;DIAKONIE
NL0610;normal;0;2;10;421;ABLAUF
NL0610;normal;0;2;11;405;WORT
NL0610;normal;0;2;12;407;KOPPEL
NL0610;normal;0;2;13;421;RESULTAT
NL0610;normal;0;2;14;421;RICHTUNG
NL0610;normal;0;2;15;405;THEMA
NL0610;normal;0;2;16;407;VORSTAND
NL0610;normal;0;2;17;421;EIMER
NL0610;normal;0;2;18;421;HUHN
NL0610;normal;0;2;19;405;ABLAUF
